,鄉鎮名稱,村里名稱,用電量_2011,用電量_2012,用電量_2013,用電量_2014,population_2011,population_2012,population_2013,population_2014,population_2015,人均用電量_2011,人均用電量_2012,人均用電量_2013,人均用電量_2014
151,中山區,民安里,766879.0,866091.0,838083.0,839068.0,4918.0,4847.0,4815.0,4841.0,4841.0,155.9331028873526,178.6859913348463,174.05669781931465,173.32534600289196
152,中山區,力行里,1507945.0,10960.0,1432394.0,1477510.0,5816.0,5897.0,5950.0,6076.0,6076.0,259.27527510316366,1.8585721553332202,240.73848739495799,243.1714944042133
153,中山區,新福里,767831.0,791467.0,743318.0,732453.0,5190.0,5196.0,5193.0,5233.0,5233.0,147.94431599229287,152.322363356428,143.13845561332562,139.96808713930824
154,中山區,中山里,681426.0,774463.0,723284.0,713329.0,5918.0,6142.0,6264.0,6424.0,6424.0,115.14464346062859,126.09296646043634,115.46679438058749,111.04125155666252
155,中山區,新生里,1812629.0,1935087.0,1874361.0,1860292.0,5022.0,5063.0,5083.0,5175.0,5175.0,360.9376742333732,382.201659095398,368.7509344875074,359.4767149758454
156,中山區,龍洲里,1135884.0,,1070099.0,1031835.0,5195.0,5229.0,5215.0,5212.0,5212.0,218.64947064485082,,205.19635666347077,197.97294704528014
157,中山區,正得里,1886661.0,1979753.0,2032786.0,2025629.0,3593.0,3682.0,3745.0,3789.0,3789.0,525.093515168383,537.6841390548615,542.8,534.607812087622
158,中山區,圓山里,1406714.0,1443336.0,1390907.0,1391133.0,4210.0,4331.0,4420.0,4451.0,4451.0,334.13634204275536,333.2569845301316,314.68484162895925,312.54392271399684
159,中山區,松江里,1011123.0,1077921.0,988657.0,1007638.0,6760.0,6828.0,6879.0,6959.0,6959.0,149.57440828402366,157.8677504393673,143.72103503416193,144.79637879005605
160,中山區,聚葉里,1542087.0,1531291.0,1454687.0,1516983.0,3835.0,3914.0,3927.0,3980.0,3980.0,402.10873533246416,391.2342871742463,370.43213649096003,381.1515075376884
161,中山區,江寧里,1063962.0,,977602.0,973872.0,6761.0,6970.0,7055.0,7120.0,7120.0,157.3675491791155,,138.56867469879518,136.7797752808989
162,中山區,行政里,1696540.0,1694321.0,1722094.0,1616402.0,7718.0,7685.0,7695.0,7730.0,7730.0,219.81601451153148,220.4711776187378,223.79389213775178,209.10763260025874
163,中山區,行仁里,2097698.0,25528.0,1976757.0,1970111.0,8397.0,8402.0,8468.0,8484.0,8484.0,249.81517208526856,3.0383242085217805,233.4384742560227,232.21487505893447
