,lon,lat,Time-2011-0,Time-2011-1,Time-2011-2,Time-2011-3,Time-2011-4,Time-2011-5,Time-2011-6,Time-2011-7,Time-2011-8,Time-2011-9,Time-2011-10,Time-2011-11,Time-2011-12,Time-2011-13,Time-2011-14,Time-2011-15,Time-2011-16,Time-2011-17,Time-2011-18,Time-2011-19,Time-2011-20,Time-2011-21,Time-2011-22,Time-2011-23,Time-2012-0,Time-2012-1,Time-2012-2,Time-2012-3,Time-2012-4,Time-2012-5,Time-2012-6,Time-2012-7,Time-2012-8,Time-2012-9,Time-2012-10,Time-2012-11,Time-2012-12,Time-2012-13,Time-2012-14,Time-2012-15,Time-2012-16,Time-2012-17,Time-2012-18,Time-2012-19,Time-2012-20,Time-2012-21,Time-2012-22,Time-2012-23,Time-2013-0,Time-2013-1,Time-2013-2,Time-2013-3,Time-2013-4,Time-2013-5,Time-2013-6,Time-2013-7,Time-2013-8,Time-2013-9,Time-2013-10,Time-2013-11,Time-2013-12,Time-2013-13,Time-2013-14,Time-2013-15,Time-2013-16,Time-2013-17,Time-2013-18,Time-2013-19,Time-2013-20,Time-2013-21,Time-2013-22,Time-2013-23,Time-2014-0,Time-2014-1,Time-2014-2,Time-2014-3,Time-2014-4,Time-2014-5,Time-2014-6,Time-2014-7,Time-2014-8,Time-2014-9,Time-2014-10,Time-2014-11,Time-2014-12,Time-2014-13,Time-2014-14,Time-2014-15,Time-2014-16,Time-2014-17,Time-2014-18,Time-2014-19,Time-2014-20,Time-2014-21,Time-2014-22,Time-2014-23
25.038284-121.450806,121.450806,25.038284,24.884021972656196,24.64827124023431,24.30999975585929,24.0078720703124,23.87866430664054,23.6985104980468,25.0073215332031,30.744876953125107,37.20058984375,42.08577905273424,44.61445947265624,44.42932763671861,43.14323291015631,43.34583276367187,43.41045678710928,41.042741943359225,40.250382324218656,34.60495385742174,28.86755712890621,26.05305639648431,25.654760498046805,25.44543066406243,25.24442114257805,25.09856909179681,25.15974829101553,24.89715795898429,24.580494140624904,24.4807175292968,24.217513183593677,23.877176269531155,25.243614257812457,30.314148193359507,36.51081323242171,40.68651269531234,43.23963159179682,43.438675781249856,42.029192138671725,43.69428979492184,44.603287597656205,41.67888208007797,38.32825830078123,34.036478515624935,29.223306640624905,26.75775732421868,26.294883789062418,25.91109228515616,25.57173559570303,25.2791416015624,24.9984750976562,24.722250732421827,24.43432714843745,24.224275878906205,23.899451660156185,23.616448730468672,25.08688574218749,31.19373559570314,36.54485986328119,41.2210756835936,44.590629638672056,43.04515771484368,40.16229882812495,39.86752587890622,40.81939599609364,40.76069360351545,38.4645705566405,34.19933007812489,28.275308593749905,26.133936523437427,25.84995947265617,25.546482910156172,25.318700927734305,25.13483374023431,25.69305151367181,25.424404052734307,25.229407714843685,24.958909667968683,24.79897680664056,24.710987304687443,26.222991699218618,32.13688916015626,38.13786328125015,41.788504882812425,43.30135156249983,43.68899560546868,42.5125405273436,43.403778320312384,43.49830932617191,42.22618554687494,39.70068261718749,35.09798730468757,30.230999511718743,27.385036376953096,26.86738256835933,26.57007788085932,26.294889892578063,25.948687499999934
25.038383-121.471375,121.471375,25.038383,24.911974853515563,24.645176757812425,24.30048681640616,24.00940771484365,23.88010839843741,23.72667822265617,25.01196874999997,30.661153808593845,37.44556420898432,42.189604736327965,44.42781640624983,45.27790307617176,43.81673242187488,43.87132470703115,43.59504541015612,41.07472436523423,39.10913598632804,34.45976953124988,28.729950927734325,25.996496337890555,25.56164892578117,25.420801757812427,25.221043457031172,25.101355957031185,25.127742675781143,24.862660888671783,24.56190649414052,24.39107153320303,24.19836523437491,23.82727636718739,25.20399023437495,30.35978417968764,36.26136376953113,40.5675014648436,42.8266726074217,43.306216064453,42.06719873046859,43.41139331054708,43.70190576171868,40.73892724609384,37.89604272460923,33.88737329101559,29.164698242187388,26.77864111328118,26.31410864257804,25.903238281249905,25.514197753906146,25.244726318359263,25.04100561523432,24.694129394531185,24.361231445312427,24.21253271484369,23.907801269531177,23.641746582031168,25.04902075195311,31.3026052246094,36.49476953124994,41.64686547851559,44.52396752929671,43.3022170410155,40.86679223632795,40.49235864257797,40.699894042968666,40.63822045898423,37.60041040039047,34.383429199218604,28.2100400390624,26.07848486328117,25.81280859374992,25.5177048339843,25.295029052734304,25.105679687499936,25.68409887695306,25.41680517578118,25.20367041015618,24.97865454101556,24.77007421874992,24.658177246093675,26.11066674804689,32.0778188476564,38.039225097656086,41.81156762695304,43.79138330078118,43.53568994140621,42.27668115234364,43.23153100585929,43.2811245117186,42.09938867187497,39.44910424804672,34.92100854492172,30.130632080078097,27.430263427734342,26.870962890624952,26.57770727539057,26.30975195312494,25.960416015624936
25.038452-121.49191,121.49191,25.038452,24.890712646484307,24.66890966796868,24.31994848632804,24.003833984374904,23.874310058593665,23.77811254882805,25.09807226562498,30.778478027343866,37.76227807617176,42.42608544921874,44.40244531249984,46.10337792968741,44.5146352539062,44.66118066406245,43.604311767578,41.05825341796861,38.25248681640611,34.26643334960929,28.7106235351562,25.96858251953118,25.494255126953043,25.36803564453117,25.18224462890617,25.078843749999933,25.057245849609263,24.83484838867178,24.538387207031143,24.31288183593739,24.19158911132803,23.85908666992177,25.183307861328068,30.54631372070313,36.026347900390554,40.44405419921862,42.6386586914061,43.351141601562354,42.17462182617196,43.175749755859215,43.11130029296857,39.71262963867184,37.61230126953115,33.60560400390641,28.966613525390493,26.6579733886718,26.218251708984283,25.853077148437404,25.465022949218643,25.228145507812396,24.98438330078119,24.710719970703057,24.349755615234297,24.20312231445306,23.910130371093675,23.628135742187418,24.9786643066406,31.251850830078137,36.77466821289051,41.884586425781166,44.658373046875,43.91176904296871,41.54556787109366,41.17501367187491,40.848578124999904,39.92367578124998,38.018546386718725,33.85575952148433,28.28979589843741,26.039899658203044,25.751152099609293,25.510361083984304,25.32588354492181,25.132525390624934,25.660182861328057,25.40679541015618,25.170751708984305,24.95696630859368,24.76141699218742,24.65049658203117,26.08606298828125,32.17692895507812,37.94427148437485,42.03579003906237,44.19635766601547,43.72935327148429,42.002286621093695,42.81469506835937,43.22525659179673,41.77038598632796,39.008657470703056,34.62909692382802,30.061871093749957,27.431484130859342,26.83998754882808,26.51833959960932,26.277800048828063,26.010719970703065
25.03852-121.51248,121.51248,25.03852,24.8476608886718,24.687546142578054,24.366906494140547,24.045096191406163,23.8874851074218,23.826395019531198,25.355254882812368,31.01974780273432,38.00886132812483,42.912027832031136,44.83653588867182,46.23829370117175,45.46750512695308,44.36029248046879,43.69667016601549,41.47655175781249,38.32651635742172,33.658395507812706,28.682831787109325,25.805208496093663,25.39448217773429,25.27741796874992,25.099906982421796,25.039882568359307,24.95420751953113,24.75475805664052,24.520137695312396,24.27815283203114,24.16003271484365,23.872912353515524,25.20850683593745,30.535072265625004,35.70110009765624,40.04702783203118,42.40010644531238,43.25821435546861,42.04122216796896,43.3294289550781,42.51696191406241,39.83494531249991,37.34038232421869,33.32168237304673,28.649850830078154,26.441265624999915,25.998827880859277,25.708951171874897,25.371119140624888,25.164333251953018,24.97644018554682,24.793782714843697,24.450048583984305,24.22004980468744,23.92994848632806,23.702175048828057,25.154126953125,31.14677392578119,37.16128515625005,41.977373291015525,44.73053124999998,44.24003076171864,41.90801538085923,41.70639111328136,41.15861962890609,40.16419335937494,37.966274658203126,33.38742944335922,28.24896337890616,25.959261230468663,25.646454833984286,25.457432617187425,25.32992285156244,25.114285644531183,25.62615576171868,25.364792236328054,25.12159765624993,24.90974462890618,24.723615478515544,24.65589941406243,26.09771484375004,32.164640136718745,37.71845361328114,42.31896020507818,44.048749023437374,43.92097070312488,42.19067163085927,42.433099609374864,43.05788476562487,41.277898193359285,38.71338037109373,34.44495751953118,29.98675512695307,27.309168457031216,26.7516586914062,26.405260986328063,26.184832519531188,25.98487158203119
25.038582-121.53302,121.53302,25.038582,24.730857910156168,24.614007324218672,24.3504782714843,24.017140869140533,23.921727050781172,23.817707275390568,25.38899755859362,31.031722167968702,38.32980859374996,43.30006665039063,45.538490234375,45.71573144531247,44.78131982421864,44.11991284179708,42.61934960937486,42.13115624999988,38.7606166992187,33.80102441406249,28.414594482421798,25.570890869140527,25.26843237304678,25.16348364257804,24.983572753906163,24.90791235351555,24.825483154296755,24.62659155273426,24.42954931640613,24.167533935546757,24.01385961914051,23.765864013671763,25.04577001953117,30.25925317382824,35.54975708007815,39.85248437499995,42.295074707031134,42.8786647949218,42.44013696289055,43.21985009765623,41.9385341796875,39.91101342773425,37.01116113281248,33.048187499999884,28.416596435546865,26.224821533203027,25.75485693359364,25.490523437499885,25.210380615234254,25.02891455078113,24.867591308593685,24.735330566406198,24.506733154296818,24.21930761718744,23.912400878906183,23.68909277343743,25.299070800781116,31.09343652343764,37.54347802734368,42.359417968749824,44.47798852539045,43.98886254882805,41.61355859374992,42.39145654296865,41.08374902343734,40.606878906249854,38.71186181640614,32.87921166992181,28.23329809570304,25.84192968749991,25.534107421874904,25.37094335937492,25.24580541992181,25.051723388671807,25.55188574218743,25.308130859374927,25.09500708007805,24.833122314453043,24.63276220703116,24.52728491210929,25.986897949218736,31.732250000000096,37.73293115234363,42.63991235351556,43.82357202148429,43.73256860351554,42.51656274414045,42.45312280273422,43.08971948242172,40.89060937499996,38.46498461914069,34.355863281249945,29.98982031249996,27.15589697265621,26.59695288085932,26.260789550781183,26.036851562499933,25.877469238281183
25.038643-121.55359,121.55359,25.038643,24.53797460937491,24.434185546874915,24.185029052734286,23.829402832031143,23.72296118164053,23.59752783203117,25.08217504882812,31.111500488281266,38.814653564452975,43.45563256835933,45.73419946289057,44.96782006835928,42.54588891601556,43.16433862304685,41.84804223632811,41.3065212402342,38.32455615234392,33.33848413085924,27.91566015624987,25.37415258789052,25.08295385742177,24.970854248046777,24.801431640624905,24.67995214843741,24.61188818359362,24.39257910156237,24.18868994140612,23.98417089843737,23.72420019531236,23.432658935546925,24.78681127929677,29.97195092773445,35.66458520507809,40.01610009765615,42.41844628906234,42.59061181640621,42.19771020507808,42.63586328124989,41.762171142578296,39.94370019531236,36.38618310546862,32.514371582031195,28.246714843749988,25.937281249999888,25.467011474609247,25.225983642578,24.96076513671862,24.795706542968624,24.59927587890617,24.44517431640617,24.283719238281183,24.03821386718743,23.826952880859317,23.459982666015534,25.091764404296896,31.271828857421884,38.19547363281252,43.4462272949219,44.30820336914048,43.45497949218771,40.46917626953119,42.27224999999992,41.58157983398433,40.508427978515485,39.82607080078113,32.97135034179678,28.196088623046798,25.644438232421777,25.25592504882801,25.155260986328024,25.015239013671785,24.787099365234283,25.38253271484368,25.176070312499924,24.984705566406177,24.609128173828022,24.495898193359277,24.281418212890514,25.640674804687443,31.48917993164069,38.01750024414081,42.89980126953113,44.09110253906235,43.193926025390624,41.86304467773432,42.12702294921864,43.042142578124846,40.95895654296867,38.256827636718576,34.02450585937498,29.63619482421868,26.917867187499947,26.336889404296805,26.0348044433593,25.81207739257805,25.683091796874933
25.038704-121.57416,121.57416,25.038704,23.82528906249988,23.6606564941405,23.42024755859362,23.075383300781358,22.88894506835924,22.703410400390496,24.137984374999924,30.6386137695312,38.56132226562482,42.94969628906249,44.76018701171861,44.35743066406244,41.447759033202985,41.94255761718743,41.30125634765625,40.42529931640616,37.7598842773436,32.68572534179678,27.28360327148437,24.82853491210925,24.406412109374862,24.33723242187488,24.14954931640613,23.921233886718618,23.832043212890618,23.618237060546868,23.419473632812483,23.23262548828124,22.839400390624963,22.52655981445307,23.86262792968748,29.50377709960944,35.56120263671866,40.18666528320311,42.453397460937445,42.18209497070308,41.7268032226562,42.23573754882801,41.1785756835936,39.029729248046834,35.479203124999955,31.762552734375014,27.638383544921847,25.19483837890636,24.724826416015624,24.49634130859375,24.23365747070313,24.046037597656262,23.641659912109237,23.528801025390504,23.294231933593625,23.03510595703112,22.952876953124893,22.630759033203,24.129328369140552,31.0667849121094,38.53886010742176,43.385758300781205,44.12855151367207,42.92608422851547,40.34207543945299,41.53077734375002,41.22777856445308,39.8527089843749,37.80233349609385,32.34839868164056,27.69510961914053,25.005914062499883,24.44536083984381,24.319465576171968,24.15981787109361,23.877482177734457,24.649583496093644,24.479539550781144,24.337929443359275,23.84322729492196,23.791991943359243,23.483504882812507,24.92116064453115,31.039693847656302,38.11050439453118,42.8934484863283,44.10144555664058,42.83341455078124,41.2825441894531,41.95826196289046,42.18030786132806,41.01531762695297,37.40849389648428,33.414638916015626,28.98585058593741,26.23150976562492,25.65175268554678,25.339657958984272,25.120389160156147,24.99019384765616
25.038757-121.594696,121.594696,25.038757,23.104843505859435,22.90616186523437,22.688459228515622,22.37352636718749,22.07801245117186,21.90753271484374,23.419704345703018,30.196972900390765,38.2278432617189,42.61365991210935,44.35249291992174,43.3334829101561,40.47911401367182,40.74050439453111,41.2863955078124,40.091313720702985,37.71492260742188,32.35424829101559,26.88790624999986,24.27734472656237,23.74555566406255,23.686766113281116,23.529447998046734,23.215833496093747,23.107225097656222,22.9503244628906,22.74376806640621,22.61275854492185,22.151170410156183,21.918238281249927,23.472819580078117,29.202336669921948,35.207402587890535,40.20267114257804,42.174126220703045,41.721035400390576,41.084990478515614,41.19057275390631,40.529449707031134,38.41339135742186,35.31232568359364,31.382247558593782,27.226399902343736,24.571333984375023,24.059112304687485,23.84155249023436,23.574380859374983,23.302874511718727,22.81793066406248,22.78768041992197,22.46367529296874,22.22386694335936,22.106304687499996,21.88485693359373,23.59583593749991,30.712921386718765,37.730754638671854,42.06996362304682,42.72294335937482,41.42292871093736,39.72104394531236,39.7879702148436,40.58776513671875,39.22033837890618,36.56067163085935,32.02634179687506,27.11130224609364,24.404023193359247,23.773775390624994,23.483843749999977,23.32612036132811,23.049660400390604,23.813577880859476,23.715300048827988,23.551746582031114,23.12924169921873,23.0716171875,22.817159179687486,24.430772460937398,30.908091064453217,38.03299951171864,42.05492578124991,43.82624536132805,42.7605166015624,41.10468408203114,41.231753173828,41.59537377929683,40.55572534179676,36.90623559570303,33.00806665039061,28.42791723632803,25.57809423828116,24.969812988281134,24.592947753906124,24.351847900390496,24.23768408203113
25.03881-121.615265,121.615265,25.03881,21.71368017578122,21.461294921874952,21.15552709960932,20.7463718261718,20.55378515624992,20.235748046874907,22.57038671874988,30.366301513671925,38.163065429687485,42.66242944335929,44.353939453125,43.73184838867178,40.6959353027342,41.3122329101561,42.16347192382796,40.77514672851546,37.316252685546864,32.44962792968747,26.719700683593675,23.594228271484283,22.85584570312487,22.58616406250007,22.399994873046957,21.92893164062497,21.8763950195312,21.651946777343696,21.399826416015557,21.2346335449218,20.889566406249905,20.67041723632802,22.730448974609363,29.49167626953125,35.56531762695311,40.54411645507812,42.291961914062334,42.11473291015625,40.795097900390594,41.07564355468743,40.7797524414062,39.17391992187493,35.899243408203,31.58142211914055,27.202071289062424,23.64505834960924,23.027120117187486,22.68047827148435,22.39302099609372,22.00280737304682,21.349656738281183,21.20807714843744,20.788199218749916,20.67529638671867,20.39405126953115,20.21845190429677,22.754817871093643,30.74350000000005,38.04582788085926,41.83333886718746,42.92096948242181,41.69319726562493,39.64226220703124,40.24859765624988,41.018094726562346,40.14805566406236,37.14968041992185,32.46113061523431,27.095108398437468,23.431459716796752,22.726656249999994,22.27648291015621,22.11689794921872,21.73998022460932,22.51252050781248,22.277421630859347,22.068821777343715,21.967696289062463,21.795251220703086,21.69524511718746,24.002164062499936,31.290805908203158,38.36823510742186,42.12937036132798,43.81094628906237,42.85418847656251,40.797406249999874,41.64859521484366,42.38256494140615,40.573952636718765,37.39078393554678,33.165240722656094,28.04015356445308,24.65266088867179,23.97162451171864,23.39554687500006,23.158153808593784,22.872287353515624
25.038872-121.6358,121.6358,25.038872,20.741434082031155,20.625048583984277,20.4039999999999,20.100741943359257,19.975733398437388,19.73712499999988,22.08987622070317,30.17884057617196,37.36750024414047,41.15139428710928,43.08050805664055,43.9176247558593,40.64538476562489,40.75159814453108,41.81099267578124,40.73701440429679,36.88390527343746,32.07671777343751,26.435265869140583,22.785920166015536,21.795246337890607,21.49472998046869,21.47474340820308,21.091354736328054,21.13398413085929,20.932179931640533,20.74880834960928,20.528965820312383,20.265311035156124,20.020964111327988,22.17982275390621,29.373971191406294,35.824565673827955,40.959206787109366,42.46647363281237,42.41320458984375,40.87074560546892,41.18662988281246,40.5909291992186,39.26922241210951,35.71349877929687,31.20726708984377,26.811321777343704,22.6906364746094,21.9908969726562,21.710374511718683,21.4719479980468,21.17395849609365,20.561698974609254,20.484644531249888,20.208305419921757,20.12623632812489,19.858996337890485,19.70141943359375,22.0055002441406,30.541905761718823,38.35105493164056,41.25304467773434,42.81964868164047,41.207770019531154,39.9857717285156,40.08705834960935,40.85324731445308,40.15441674804682,36.926396728515535,31.7458522949219,26.309190429687437,22.38214453125,21.57152929687493,21.2326132812499,21.11934423828116,20.91028662109365,21.73175878906244,21.48853247070306,21.34832373046868,21.25161352539056,21.203722900390563,21.080046142578063,23.49829321289054,30.90613427734379,38.7347807617188,42.42158105468738,43.92192529296869,42.727129150390525,40.644890380859344,41.4530153808592,42.08500146484359,40.2733474121093,37.065521484374834,32.714331054687655,27.398034423828086,23.58954443359364,23.014566406249862,22.464148925781224,22.342802490234355,21.99427587890621
